cccd_number,province_code,province_name,gender,birth_year,birth_month,birth_day,birth_date,century,gender_century_code,sequence_number,checksum_digit,valid
022168050563,022,Quảng Ninh,Nữ,1968,5,5,05/05/1968,20,1,6,3,True
022170041513,022,Quảng Ninh,Nữ,1970,4,15,15/04/1970,20,1,1,3,True
022168070479,022,Quảng Ninh,Nữ,1968,7,4,04/07/1968,20,1,7,9,True
022168092310,022,Quảng Ninh,Nữ,1968,9,23,23/09/1968,20,1,1,0,True
022166041154,022,Quảng Ninh,Nữ,1966,4,11,11/04/1966,20,1,5,4,True
022171102264,022,Quảng Ninh,Nữ,1971,10,22,22/10/1971,20,1,6,4,True
022166120132,022,Quảng Ninh,Nữ,1966,12,1,01/12/1966,20,1,3,2,True
022167092289,022,Quảng Ninh,Nữ,1967,9,22,22/09/1967,20,1,8,9,True
022175102943,022,Quảng Ninh,Nữ,1975,10,29,29/10/1975,20,1,4,3,True
022165103156,022,Quảng Ninh,Nữ,1965,10,31,31/10/1965,20,1,5,6,True
022169082028,022,Quảng Ninh,Nữ,1969,8,20,20/08/1969,20,1,2,8,True
022173072994,022,Quảng Ninh,Nữ,1973,7,29,29/07/1973,20,1,9,4,True
022165022189,022,Quảng Ninh,Nữ,1965,2,21,21/02/1965,20,1,8,9,True
022169120212,022,Quảng Ninh,Nữ,1969,12,2,02/12/1969,20,1,1,2,True
022171081095,022,Quảng Ninh,Nữ,1971,8,10,10/08/1971,20,1,9,5,True
022165072485,022,Quảng Ninh,Nữ,1965,7,24,24/07/1965,20,1,8,5,True
022168021190,022,Quảng Ninh,Nữ,1968,2,11,11/02/1968,20,1,9,0,True
022169022017,022,Quảng Ninh,Nữ,1969,2,20,20/02/1969,20,1,1,7,True
022169101581,022,Quảng Ninh,Nữ,1969,10,15,15/10/1969,20,1,8,1,True
022166022247,022,Quảng Ninh,Nữ,1966,2,22,22/02/1966,20,1,4,7,True
022171092967,022,Quảng Ninh,Nữ,1971,9,29,29/09/1971,20,1,6,7,True
022167010197,022,Quảng Ninh,Nữ,1967,1,1,01/01/1967,20,1,9,7,True
022165020738,022,Quảng Ninh,Nữ,1965,2,7,07/02/1965,20,1,3,8,True
022174052997,022,Quảng Ninh,Nữ,1974,5,29,29/05/1974,20,1,9,7,True
022166062467,022,Quảng Ninh,Nữ,1966,6,24,24/06/1966,20,1,6,7,True
022173070589,022,Quảng Ninh,Nữ,1973,7,5,05/07/1973,20,1,8,9,True
022172021018,022,Quảng Ninh,Nữ,1972,2,10,10/02/1972,20,1,1,8,True
022168100965,022,Quảng Ninh,Nữ,1968,10,9,09/10/1968,20,1,6,5,True
022169111162,022,Quảng Ninh,Nữ,1969,11,11,11/11/1969,20,1,6,2,True
022165122355,022,Quảng Ninh,Nữ,1965,12,23,23/12/1965,20,1,5,5,True
022165022277,022,Quảng Ninh,Nữ,1965,2,22,22/02/1965,20,1,7,7,True
022173052680,022,Quảng Ninh,Nữ,1973,5,26,26/05/1973,20,1,8,0,True
022172012153,022,Quảng Ninh,Nữ,1972,1,21,21/01/1972,20,1,5,3,True
022174061889,022,Quảng Ninh,Nữ,1974,6,18,18/06/1974,20,1,8,9,True
022169052337,022,Quảng Ninh,Nữ,1969,5,23,23/05/1969,20,1,3,7,True
022170122438,022,Quảng Ninh,Nữ,1970,12,24,24/12/1970,20,1,3,8,True
022170062987,022,Quảng Ninh,Nữ,1970,6,29,29/06/1970,20,1,8,7,True
022173031650,022,Quảng Ninh,Nữ,1973,3,16,16/03/1973,20,1,5,0,True
022173051520,022,Quảng Ninh,Nữ,1973,5,15,15/05/1973,20,1,2,0,True
022168020988,022,Quảng Ninh,Nữ,1968,2,9,09/02/1968,20,1,8,8,True
022167121828,022,Quảng Ninh,Nữ,1967,12,18,18/12/1967,20,1,2,8,True
022174052678,022,Quảng Ninh,Nữ,1974,5,26,26/05/1974,20,1,7,8,True
022167091040,022,Quảng Ninh,Nữ,1967,9,10,10/09/1967,20,1,4,0,True
022171013076,022,Quảng Ninh,Nữ,1971,1,30,30/01/1971,20,1,7,6,True
022170102443,022,Quảng Ninh,Nữ,1970,10,24,24/10/1970,20,1,4,3,True
022166112896,022,Quảng Ninh,Nữ,1966,11,28,28/11/1966,20,1,9,6,True
022175032635,022,Quảng Ninh,Nữ,1975,3,26,26/03/1975,20,1,3,5,True
022170062312,022,Quảng Ninh,Nữ,1970,6,23,23/06/1970,20,1,1,2,True
022174081069,022,Quảng Ninh,Nữ,1974,8,10,10/08/1974,20,1,6,9,True
022172113036,022,Quảng Ninh,Nữ,1972,11,30,30/11/1972,20,1,3,6,True
022165092249,022,Quảng Ninh,Nữ,1965,9,22,22/09/1965,20,1,4,9,True
022166012152,022,Quảng Ninh,Nữ,1966,1,21,21/01/1966,20,1,5,2,True
022173052477,022,Quảng Ninh,Nữ,1973,5,24,24/05/1973,20,1,7,7,True
022169010544,022,Quảng Ninh,Nữ,1969,1,5,05/01/1969,20,1,4,4,True
022170042886,022,Quảng Ninh,Nữ,1970,4,28,28/04/1970,20,1,8,6,True
022172042251,022,Quảng Ninh,Nữ,1972,4,22,22/04/1972,20,1,5,1,True
022174060473,022,Quảng Ninh,Nữ,1974,6,4,04/06/1974,20,1,7,3,True
022174051059,022,Quảng Ninh,Nữ,1974,5,10,10/05/1974,20,1,5,9,True
022175091629,022,Quảng Ninh,Nữ,1975,9,16,16/09/1975,20,1,2,9,True
022175081145,022,Quảng Ninh,Nữ,1975,8,11,11/08/1975,20,1,4,5,True
022167102036,022,Quảng Ninh,Nữ,1967,10,20,20/10/1967,20,1,3,6,True
022170121688,022,Quảng Ninh,Nữ,1970,12,16,16/12/1970,20,1,8,8,True
022165112932,022,Quảng Ninh,Nữ,1965,11,29,29/11/1965,20,1,3,2,True
022175053133,022,Quảng Ninh,Nữ,1975,5,31,31/05/1975,20,1,3,3,True
022169050588,022,Quảng Ninh,Nữ,1969,5,5,05/05/1969,20,1,8,8,True
022174060710,022,Quảng Ninh,Nữ,1974,6,7,07/06/1974,20,1,1,0,True
022175021912,022,Quảng Ninh,Nữ,1975,2,19,19/02/1975,20,1,1,2,True
022170040480,022,Quảng Ninh,Nữ,1970,4,4,04/04/1970,20,1,8,0,True
022168101751,022,Quảng Ninh,Nữ,1968,10,17,17/10/1968,20,1,5,1,True
022175100121,022,Quảng Ninh,Nữ,1975,10,1,01/10/1975,20,1,2,1,True
022165120515,022,Quảng Ninh,Nữ,1965,12,5,05/12/1965,20,1,1,5,True
022172071712,022,Quảng Ninh,Nữ,1972,7,17,17/07/1972,20,1,1,2,True
022170042877,022,Quảng Ninh,Nữ,1970,4,28,28/04/1970,20,1,7,7,True
022166090488,022,Quảng Ninh,Nữ,1966,9,4,04/09/1966,20,1,8,8,True
022167080549,022,Quảng Ninh,Nữ,1967,8,5,05/08/1967,20,1,4,9,True
022173012266,022,Quảng Ninh,Nữ,1973,1,22,22/01/1973,20,1,6,6,True
022171042032,022,Quảng Ninh,Nữ,1971,4,20,20/04/1971,20,1,3,2,True
022165110855,022,Quảng Ninh,Nữ,1965,11,8,08/11/1965,20,1,5,5,True
022172092177,022,Quảng Ninh,Nữ,1972,9,21,21/09/1972,20,1,7,7,True
022169121211,022,Quảng Ninh,Nữ,1969,12,12,12/12/1969,20,1,1,1,True
022174080370,022,Quảng Ninh,Nữ,1974,8,3,03/08/1974,20,1,7,0,True
022165060675,022,Quảng Ninh,Nữ,1965,6,6,06/06/1965,20,1,7,5,True
022173122679,022,Quảng Ninh,Nữ,1973,12,26,26/12/1973,20,1,7,9,True
022168103139,022,Quảng Ninh,Nữ,1968,10,31,31/10/1968,20,1,3,9,True
022174042884,022,Quảng Ninh,Nữ,1974,4,28,28/04/1974,20,1,8,4,True
022175120772,022,Quảng Ninh,Nữ,1975,12,7,07/12/1975,20,1,7,2,True
022165051817,022,Quảng Ninh,Nữ,1965,5,18,18/05/1965,20,1,1,7,True
022168121010,022,Quảng Ninh,Nữ,1968,12,10,10/12/1968,20,1,1,0,True
022165030780,022,Quảng Ninh,Nữ,1965,3,7,07/03/1965,20,1,8,0,True
022167090111,022,Quảng Ninh,Nữ,1967,9,1,01/09/1967,20,1,1,1,True
022173080780,022,Quảng Ninh,Nữ,1973,8,7,07/08/1973,20,1,8,0,True
022173020751,022,Quảng Ninh,Nữ,1973,2,7,07/02/1973,20,1,5,1,True
022165111960,022,Quảng Ninh,Nữ,1965,11,19,19/11/1965,20,1,6,0,True
022167051431,022,Quảng Ninh,Nữ,1967,5,14,14/05/1967,20,1,3,1,True
022166042065,022,Quảng Ninh,Nữ,1966,4,20,20/04/1966,20,1,6,5,True
022171103032,022,Quảng Ninh,Nữ,1971,10,30,30/10/1971,20,1,3,2,True
022171070752,022,Quảng Ninh,Nữ,1971,7,7,07/07/1971,20,1,5,2,True
022173070330,022,Quảng Ninh,Nữ,1973,7,3,03/07/1973,20,1,3,0,True
022167120485,022,Quảng Ninh,Nữ,1967,12,4,04/12/1967,20,1,8,5,True
022170041717,022,Quảng Ninh,Nữ,1970,4,17,17/04/1970,20,1,1,7,True
022171040353,022,Quảng Ninh,Nữ,1971,4,3,03/04/1971,20,1,5,3,True
022168121454,022,Quảng Ninh,Nữ,1968,12,14,14/12/1968,20,1,5,4,True
022170121730,022,Quảng Ninh,Nữ,1970,12,17,17/12/1970,20,1,3,0,True
022174071080,022,Quảng Ninh,Nữ,1974,7,10,10/07/1974,20,1,8,0,True
022167072142,022,Quảng Ninh,Nữ,1967,7,21,21/07/1967,20,1,4,2,True
022171011777,022,Quảng Ninh,Nữ,1971,1,17,17/01/1971,20,1,7,7,True
022175101722,022,Quảng Ninh,Nữ,1975,10,17,17/10/1975,20,1,2,2,True
022167072498,022,Quảng Ninh,Nữ,1967,7,24,24/07/1967,20,1,9,8,True
022169120850,022,Quảng Ninh,Nữ,1969,12,8,08/12/1969,20,1,5,0,True
022173060786,022,Quảng Ninh,Nữ,1973,6,7,07/06/1973,20,1,8,6,True
022168041422,022,Quảng Ninh,Nữ,1968,4,14,14/04/1968,20,1,2,2,True
022165090579,022,Quảng Ninh,Nữ,1965,9,5,05/09/1965,20,1,7,9,True
022168091029,022,Quảng Ninh,Nữ,1968,9,10,10/09/1968,20,1,2,9,True
022174070911,022,Quảng Ninh,Nữ,1974,7,9,09/07/1974,20,1,1,1,True
022165082747,022,Quảng Ninh,Nữ,1965,8,27,27/08/1965,20,1,4,7,True
022173091634,022,Quảng Ninh,Nữ,1973,9,16,16/09/1973,20,1,3,4,True
022168072343,022,Quảng Ninh,Nữ,1968,7,23,23/07/1968,20,1,4,3,True
022172102030,022,Quảng Ninh,Nữ,1972,10,20,20/10/1972,20,1,3,0,True
022171081323,022,Quảng Ninh,Nữ,1971,8,13,13/08/1971,20,1,2,3,True
022174050786,022,Quảng Ninh,Nữ,1974,5,7,07/05/1974,20,1,8,6,True
022169081588,022,Quảng Ninh,Nữ,1969,8,15,15/08/1969,20,1,8,8,True
022168123036,022,Quảng Ninh,Nữ,1968,12,30,30/12/1968,20,1,3,6,True
022173051025,022,Quảng Ninh,Nữ,1973,5,10,10/05/1973,20,1,2,5,True
022175081923,022,Quảng Ninh,Nữ,1975,8,19,19/08/1975,20,1,2,3,True
022172062538,022,Quảng Ninh,Nữ,1972,6,25,25/06/1972,20,1,3,8,True
022167060378,022,Quảng Ninh,Nữ,1967,6,3,03/06/1967,20,1,7,8,True
022173122758,022,Quảng Ninh,Nữ,1973,12,27,27/12/1973,20,1,5,8,True
022175120754,022,Quảng Ninh,Nữ,1975,12,7,07/12/1975,20,1,5,4,True
022167031057,022,Quảng Ninh,Nữ,1967,3,10,10/03/1967,20,1,5,7,True
022172081171,022,Quảng Ninh,Nữ,1972,8,11,11/08/1972,20,1,7,1,True
022170060651,022,Quảng Ninh,Nữ,1970,6,6,06/06/1970,20,1,5,1,True
022171102398,022,Quảng Ninh,Nữ,1971,10,23,23/10/1971,20,1,9,8,True
022165100414,022,Quảng Ninh,Nữ,1965,10,4,04/10/1965,20,1,1,4,True
022171100646,022,Quảng Ninh,Nữ,1971,10,6,06/10/1971,20,1,4,6,True
022174042440,022,Quảng Ninh,Nữ,1974,4,24,24/04/1974,20,1,4,0,True
022169101776,022,Quảng Ninh,Nữ,1969,10,17,17/10/1969,20,1,7,6,True
022168081484,022,Quảng Ninh,Nữ,1968,8,14,14/08/1968,20,1,8,4,True
022166061060,022,Quảng Ninh,Nữ,1966,6,10,10/06/1966,20,1,6,0,True
022169052434,022,Quảng Ninh,Nữ,1969,5,24,24/05/1969,20,1,3,4,True
022170080390,022,Quảng Ninh,Nữ,1970,8,3,03/08/1970,20,1,9,0,True
022172082648,022,Quảng Ninh,Nữ,1972,8,26,26/08/1972,20,1,4,8,True
022171071122,022,Quảng Ninh,Nữ,1971,7,11,11/07/1971,20,1,2,2,True
022171060658,022,Quảng Ninh,Nữ,1971,6,6,06/06/1971,20,1,5,8,True
022166062193,022,Quảng Ninh,Nữ,1966,6,21,21/06/1966,20,1,9,3,True
022170111946,022,Quảng Ninh,Nữ,1970,11,19,19/11/1970,20,1,4,6,True
022172071819,022,Quảng Ninh,Nữ,1972,7,18,18/07/1972,20,1,1,9,True
022168072370,022,Quảng Ninh,Nữ,1968,7,23,23/07/1968,20,1,7,0,True
022168020331,022,Quảng Ninh,Nữ,1968,2,3,03/02/1968,20,1,3,1,True
022172082569,022,Quảng Ninh,Nữ,1972,8,25,25/08/1972,20,1,6,9,True
022170092687,022,Quảng Ninh,Nữ,1970,9,26,26/09/1970,20,1,8,7,True
022167072896,022,Quảng Ninh,Nữ,1967,7,28,28/07/1967,20,1,9,6,True
022166050383,022,Quảng Ninh,Nữ,1966,5,3,03/05/1966,20,1,8,3,True
022168012475,022,Quảng Ninh,Nữ,1968,1,24,24/01/1968,20,1,7,5,True
022165042396,022,Quảng Ninh,Nữ,1965,4,23,23/04/1965,20,1,9,6,True
022172052197,022,Quảng Ninh,Nữ,1972,5,21,21/05/1972,20,1,9,7,True
022168082951,022,Quảng Ninh,Nữ,1968,8,29,29/08/1968,20,1,5,1,True
022169111375,022,Quảng Ninh,Nữ,1969,11,13,13/11/1969,20,1,7,5,True
022167071125,022,Quảng Ninh,Nữ,1967,7,11,11/07/1967,20,1,2,5,True
022175122655,022,Quảng Ninh,Nữ,1975,12,26,26/12/1975,20,1,5,5,True
022169050746,022,Quảng Ninh,Nữ,1969,5,7,07/05/1969,20,1,4,6,True
022169010492,022,Quảng Ninh,Nữ,1969,1,4,04/01/1969,20,1,9,2,True
022166090822,022,Quảng Ninh,Nữ,1966,9,8,08/09/1966,20,1,2,2,True
022175080881,022,Quảng Ninh,Nữ,1975,8,8,08/08/1975,20,1,8,1,True
022169122885,022,Quảng Ninh,Nữ,1969,12,28,28/12/1969,20,1,8,5,True
022175110483,022,Quảng Ninh,Nữ,1975,11,4,04/11/1975,20,1,8,3,True
022169030982,022,Quảng Ninh,Nữ,1969,3,9,09/03/1969,20,1,8,2,True
022168061170,022,Quảng Ninh,Nữ,1968,6,11,11/06/1968,20,1,7,0,True
022169091868,022,Quảng Ninh,Nữ,1969,9,18,18/09/1969,20,1,6,8,True
022167101949,022,Quảng Ninh,Nữ,1967,10,19,19/10/1967,20,1,4,9,True
022174052447,022,Quảng Ninh,Nữ,1974,5,24,24/05/1974,20,1,4,7,True
022171120774,022,Quảng Ninh,Nữ,1971,12,7,07/12/1971,20,1,7,4,True
022172061557,022,Quảng Ninh,Nữ,1972,6,15,15/06/1972,20,1,5,7,True
022168052941,022,Quảng Ninh,Nữ,1968,5,29,29/05/1968,20,1,4,1,True
022170120917,022,Quảng Ninh,Nữ,1970,12,9,09/12/1970,20,1,1,7,True
022170040736,022,Quảng Ninh,Nữ,1970,4,7,07/04/1970,20,1,3,6,True
022171020456,022,Quảng Ninh,Nữ,1971,2,4,04/02/1971,20,1,5,6,True
022173062058,022,Quảng Ninh,Nữ,1973,6,20,20/06/1973,20,1,5,8,True
022165110998,022,Quảng Ninh,Nữ,1965,11,9,09/11/1965,20,1,9,8,True
022167022110,022,Quảng Ninh,Nữ,1967,2,21,21/02/1967,20,1,1,0,True
022173091245,022,Quảng Ninh,Nữ,1973,9,12,12/09/1973,20,1,4,5,True
022172122645,022,Quảng Ninh,Nữ,1972,12,26,26/12/1972,20,1,4,5,True
022165120694,022,Quảng Ninh,Nữ,1965,12,6,06/12/1965,20,1,9,4,True
022174050494,022,Quảng Ninh,Nữ,1974,5,4,04/05/1974,20,1,9,4,True
022173062924,022,Quảng Ninh,Nữ,1973,6,29,29/06/1973,20,1,2,4,True
022165061036,022,Quảng Ninh,Nữ,1965,6,10,10/06/1965,20,1,3,6,True
022174022598,022,Quảng Ninh,Nữ,1974,2,25,25/02/1974,20,1,9,8,True
022167122429,022,Quảng Ninh,Nữ,1967,12,24,24/12/1967,20,1,2,9,True
022173053166,022,Quảng Ninh,Nữ,1973,5,31,31/05/1973,20,1,6,6,True
022166092079,022,Quảng Ninh,Nữ,1966,9,20,20/09/1966,20,1,7,9,True
022170101329,022,Quảng Ninh,Nữ,1970,10,13,13/10/1970,20,1,2,9,True
022167021740,022,Quảng Ninh,Nữ,1967,2,17,17/02/1967,20,1,4,0,True
022167072355,022,Quảng Ninh,Nữ,1967,7,23,23/07/1967,20,1,5,5,True
022172110190,022,Quảng Ninh,Nữ,1972,11,1,01/11/1972,20,1,9,0,True
022168082854,022,Quảng Ninh,Nữ,1968,8,28,28/08/1968,20,1,5,4,True
022171071371,022,Quảng Ninh,Nữ,1971,7,13,13/07/1971,20,1,7,1,True
022173060351,022,Quảng Ninh,Nữ,1973,6,3,03/06/1973,20,1,5,1,True
022165070867,022,Quảng Ninh,Nữ,1965,7,8,08/07/1965,20,1,6,7,True
022167082343,022,Quảng Ninh,Nữ,1967,8,23,23/08/1967,20,1,4,3,True
022170091280,022,Quảng Ninh,Nữ,1970,9,12,12/09/1970,20,1,8,0,True
022165082631,022,Quảng Ninh,Nữ,1965,8,26,26/08/1965,20,1,3,1,True
022173061660,022,Quảng Ninh,Nữ,1973,6,16,16/06/1973,20,1,6,0,True
022166100819,022,Quảng Ninh,Nữ,1966,10,8,08/10/1966,20,1,1,9,True
022167020787,022,Quảng Ninh,Nữ,1967,2,7,07/02/1967,20,1,8,7,True
022167032074,022,Quảng Ninh,Nữ,1967,3,20,20/03/1967,20,1,7,4,True
022168052181,022,Quảng Ninh,Nữ,1968,5,21,21/05/1968,20,1,8,1,True
022169042932,022,Quảng Ninh,Nữ,1969,4,29,29/04/1969,20,1,3,2,True
022166070262,022,Quảng Ninh,Nữ,1966,7,2,02/07/1966,20,1,6,2,True
022165033158,022,Quảng Ninh,Nữ,1965,3,31,31/03/1965,20,1,5,8,True
022167032250,022,Quảng Ninh,Nữ,1967,3,22,22/03/1967,20,1,5,0,True
022165100487,022,Quảng Ninh,Nữ,1965,10,4,04/10/1965,20,1,8,7,True
022168022940,022,Quảng Ninh,Nữ,1968,2,29,29/02/1968,20,1,4,0,True
022168031337,022,Quảng Ninh,Nữ,1968,3,13,13/03/1968,20,1,3,7,True
022170081867,022,Quảng Ninh,Nữ,1970,8,18,18/08/1970,20,1,6,7,True
022167101347,022,Quảng Ninh,Nữ,1967,10,13,13/10/1967,20,1,4,7,True
022166041871,022,Quảng Ninh,Nữ,1966,4,18,18/04/1966,20,1,7,1,True
022171122815,022,Quảng Ninh,Nữ,1971,12,28,28/12/1971,20,1,1,5,True
022171061152,022,Quảng Ninh,Nữ,1971,6,11,11/06/1971,20,1,5,2,True
022171041945,022,Quảng Ninh,Nữ,1971,4,19,19/04/1971,20,1,4,5,True
022175062450,022,Quảng Ninh,Nữ,1975,6,24,24/06/1975,20,1,5,0,True
022172022576,022,Quảng Ninh,Nữ,1972,2,25,25/02/1972,20,1,7,6,True
022168011980,022,Quảng Ninh,Nữ,1968,1,19,19/01/1968,20,1,8,0,True
022175120231,022,Quảng Ninh,Nữ,1975,12,2,02/12/1975,20,1,3,1,True
022171040113,022,Quảng Ninh,Nữ,1971,4,1,01/04/1971,20,1,1,3,True
022165072582,022,Quảng Ninh,Nữ,1965,7,25,25/07/1965,20,1,8,2,True
022174080741,022,Quảng Ninh,Nữ,1974,8,7,07/08/1974,20,1,4,1,True
022171052996,022,Quảng Ninh,Nữ,1971,5,29,29/05/1971,20,1,9,6,True
022171102167,022,Quảng Ninh,Nữ,1971,10,21,21/10/1971,20,1,6,7,True
022173110115,022,Quảng Ninh,Nữ,1973,11,1,01/11/1973,20,1,1,5,True
022167112246,022,Quảng Ninh,Nữ,1967,11,22,22/11/1967,20,1,4,6,True
022167083120,022,Quảng Ninh,Nữ,1967,8,31,31/08/1967,20,1,2,0,True
022168062540,022,Quảng Ninh,Nữ,1968,6,25,25/06/1968,20,1,4,0,True
022171052251,022,Quảng Ninh,Nữ,1971,5,22,22/05/1971,20,1,5,1,True
022174081892,022,Quảng Ninh,Nữ,1974,8,18,18/08/1974,20,1,9,2,True
022167052281,022,Quảng Ninh,Nữ,1967,5,22,22/05/1967,20,1,8,1,True
022174102113,022,Quảng Ninh,Nữ,1974,10,21,21/10/1974,20,1,1,3,True
022173120246,022,Quảng Ninh,Nữ,1973,12,2,02/12/1973,20,1,4,6,True
022170122933,022,Quảng Ninh,Nữ,1970,12,29,29/12/1970,20,1,3,3,True
022175091531,022,Quảng Ninh,Nữ,1975,9,15,15/09/1975,20,1,3,1,True
022167010832,022,Quảng Ninh,Nữ,1967,1,8,08/01/1967,20,1,3,2,True
022165011572,022,Quảng Ninh,Nữ,1965,1,15,15/01/1965,20,1,7,2,True
022173012886,022,Quảng Ninh,Nữ,1973,1,28,28/01/1973,20,1,8,6,True
022172070148,022,Quảng Ninh,Nữ,1972,7,1,01/07/1972,20,1,4,8,True
022167081265,022,Quảng Ninh,Nữ,1967,8,12,12/08/1967,20,1,6,5,True
022167112264,022,Quảng Ninh,Nữ,1967,11,22,22/11/1967,20,1,6,4,True
022165032760,022,Quảng Ninh,Nữ,1965,3,27,27/03/1965,20,1,6,0,True
022168070691,022,Quảng Ninh,Nữ,1968,7,6,06/07/1968,20,1,9,1,True
022170100889,022,Quảng Ninh,Nữ,1970,10,8,08/10/1970,20,1,8,9,True
022174090960,022,Quảng Ninh,Nữ,1974,9,9,09/09/1974,20,1,6,0,True
022167110877,022,Quảng Ninh,Nữ,1967,11,8,08/11/1967,20,1,7,7,True
022165120117,022,Quảng Ninh,Nữ,1965,12,1,01/12/1965,20,1,1,7,True
022172121114,022,Quảng Ninh,Nữ,1972,12,11,11/12/1972,20,1,1,4,True
022168042768,022,Quảng Ninh,Nữ,1968,4,27,27/04/1968,20,1,6,8,True
022172022813,022,Quảng Ninh,Nữ,1972,2,28,28/02/1972,20,1,1,3,True
022170050849,022,Quảng Ninh,Nữ,1970,5,8,08/05/1970,20,1,4,9,True
022171092143,022,Quảng Ninh,Nữ,1971,9,21,21/09/1971,20,1,4,3,True
022166101085,022,Quảng Ninh,Nữ,1966,10,10,10/10/1966,20,1,8,5,True
022168022755,022,Quảng Ninh,Nữ,1968,2,27,27/02/1968,20,1,5,5,True
022173081716,022,Quảng Ninh,Nữ,1973,8,17,17/08/1973,20,1,1,6,True
022170053059,022,Quảng Ninh,Nữ,1970,5,30,30/05/1970,20,1,5,9,True
022173031580,022,Quảng Ninh,Nữ,1973,3,15,15/03/1973,20,1,8,0,True
022172060363,022,Quảng Ninh,Nữ,1972,6,3,03/06/1972,20,1,6,3,True
022171041282,022,Quảng Ninh,Nữ,1971,4,12,12/04/1971,20,1,8,2,True
022172061061,022,Quảng Ninh,Nữ,1972,6,10,10/06/1972,20,1,6,1,True
022170061881,022,Quảng Ninh,Nữ,1970,6,18,18/06/1970,20,1,8,1,True
022174092597,022,Quảng Ninh,Nữ,1974,9,25,25/09/1974,20,1,9,7,True
022166050745,022,Quảng Ninh,Nữ,1966,5,7,07/05/1966,20,1,4,5,True
022165061726,022,Quảng Ninh,Nữ,1965,6,17,17/06/1965,20,1,2,6,True
022172070555,022,Quảng Ninh,Nữ,1972,7,5,05/07/1972,20,1,5,5,True
022172011376,022,Quảng Ninh,Nữ,1972,1,13,13/01/1972,20,1,7,6,True
022172051392,022,Quảng Ninh,Nữ,1972,5,13,13/05/1972,20,1,9,2,True
022170050317,022,Quảng Ninh,Nữ,1970,5,3,03/05/1970,20,1,1,7,True
022169012171,022,Quảng Ninh,Nữ,1969,1,21,21/01/1969,20,1,7,1,True
022166111587,022,Quảng Ninh,Nữ,1966,11,15,15/11/1966,20,1,8,7,True
022173090954,022,Quảng Ninh,Nữ,1973,9,9,09/09/1973,20,1,5,4,True
022172081481,022,Quảng Ninh,Nữ,1972,8,14,14/08/1972,20,1,8,1,True
022174120571,022,Quảng Ninh,Nữ,1974,12,5,05/12/1974,20,1,7,1,True
022165020969,022,Quảng Ninh,Nữ,1965,2,9,09/02/1965,20,1,6,9,True
022169032476,022,Quảng Ninh,Nữ,1969,3,24,24/03/1969,20,1,7,6,True
022167092128,022,Quảng Ninh,Nữ,1967,9,21,21/09/1967,20,1,2,8,True
022170062570,022,Quảng Ninh,Nữ,1970,6,25,25/06/1970,20,1,7,0,True
022167122720,022,Quảng Ninh,Nữ,1967,12,27,27/12/1967,20,1,2,0,True
022165121912,022,Quảng Ninh,Nữ,1965,12,19,19/12/1965,20,1,1,2,True
022166091122,022,Quảng Ninh,Nữ,1966,9,11,11/09/1966,20,1,2,2,True
022165040857,022,Quảng Ninh,Nữ,1965,4,8,08/04/1965,20,1,5,7,True
022173121980,022,Quảng Ninh,Nữ,1973,12,19,19/12/1973,20,1,8,0,True
022172080312,022,Quảng Ninh,Nữ,1972,8,3,03/08/1972,20,1,1,2,True
022169022628,022,Quảng Ninh,Nữ,1969,2,26,26/02/1969,20,1,2,8,True
022165122090,022,Quảng Ninh,Nữ,1965,12,20,20/12/1965,20,1,9,0,True
022171111794,022,Quảng Ninh,Nữ,1971,11,17,17/11/1971,20,1,9,4,True
022171022445,022,Quảng Ninh,Nữ,1971,2,24,24/02/1971,20,1,4,5,True
022172022938,022,Quảng Ninh,Nữ,1972,2,29,29/02/1972,20,1,3,8,True
022172022460,022,Quảng Ninh,Nữ,1972,2,24,24/02/1972,20,1,6,0,True
022175111923,022,Quảng Ninh,Nữ,1975,11,19,19/11/1975,20,1,2,3,True
022167030711,022,Quảng Ninh,Nữ,1967,3,7,07/03/1967,20,1,1,1,True
022171020960,022,Quảng Ninh,Nữ,1971,2,9,09/02/1971,20,1,6,0,True
022167121217,022,Quảng Ninh,Nữ,1967,12,12,12/12/1967,20,1,1,7,True
022174041690,022,Quảng Ninh,Nữ,1974,4,16,16/04/1974,20,1,9,0,True
022168092727,022,Quảng Ninh,Nữ,1968,9,27,27/09/1968,20,1,2,7,True
022165111535,022,Quảng Ninh,Nữ,1965,11,15,15/11/1965,20,1,3,5,True
022166050295,022,Quảng Ninh,Nữ,1966,5,2,02/05/1966,20,1,9,5,True
022172040226,022,Quảng Ninh,Nữ,1972,4,2,02/04/1972,20,1,2,6,True
022174041636,022,Quảng Ninh,Nữ,1974,4,16,16/04/1974,20,1,3,6,True
022168090598,022,Quảng Ninh,Nữ,1968,9,5,05/09/1968,20,1,9,8,True
022175061248,022,Quảng Ninh,Nữ,1975,6,12,12/06/1975,20,1,4,8,True
022173112247,022,Quảng Ninh,Nữ,1973,11,22,22/11/1973,20,1,4,7,True
022172030292,022,Quảng Ninh,Nữ,1972,3,2,02/03/1972,20,1,9,2,True
022171110263,022,Quảng Ninh,Nữ,1971,11,2,02/11/1971,20,1,6,3,True
022174011015,022,Quảng Ninh,Nữ,1974,1,10,10/01/1974,20,1,1,5,True
022172092469,022,Quảng Ninh,Nữ,1972,9,24,24/09/1972,20,1,6,9,True
